x y
-8.728030476396017456e+10 1.224720523342672424e+11
-1.012684737112520752e+11 1.112292242336957397e+11
-1.138118988449416656e+11 9.839954755415171814e+10
-1.247325308131141968e+11 8.416683556036166382e+10
-1.338754396089529114e+11 6.873455411229791260e+10
-1.411109259849297791e+11 5.232296062674648285e+10
-1.463362885085886230e+11 3.516602704477365112e+10
-1.494772262751875610e+11 1.750818601102228928e+10
-1.504888612057970886e+11 -3.990591029042472839e+08
-1.493563677850524902e+11 -1.830061852069655228e+10
-1.460952020559343262e+11 -3.594135196602560425e+10
-1.407509257211680298e+11 -5.306961265107129669e+10
-1.333986253351850586e+11 -6.944075534171592712e+10
-1.241419308370924835e+11 -8.482056423652175903e+10
-1.131116420960461426e+11 -9.898855643571488953e+10
-1.004639767259564514e+11 -1.117411171660065613e+11
-8.637845717061143494e+10 -1.228944237335796509e+11
