x y
1.476415154024287415e+11 7.036722978941184998e+09
1.446139573558843384e+11 2.514228852964422607e+10
1.393659313204627075e+11 4.286180803148766327e+10
1.319347939605130157e+11 5.990991453004749298e+10
1.223978477341913452e+11 7.600179996353544617e+10
1.108735482462779846e+11 9.085965695746792603e+10
9.752146700835476685e+10 1.042196668505740662e+11
8.254080919182902527e+10 1.158392424201475067e+11
6.616736747642055511e+10 1.255041602479172058e+11
4.866890326847566986e+10 1.330351711579586487e+11
3.033907481745738602e+10 1.382936697049874573e+11
1.149016210401080322e+10 1.411860424565121155e+11
-7.555047997460067749e+09 1.416663995107103271e+11
-2.647177363632467270e+10 1.397375155889917603e+11
-4.494167235038385773e+10 1.354499501059855957e+11
-6.266074295194593811e+10 1.288994597014720154e+11
-7.934630683993890381e+10 1.202229418880739441e+11
-9.474278226756962585e+10 1.095932391914607544e+11
-1.086260846078735809e+11 9.721318109965617371e+10
-1.208066054917876892e+11 8.330924591432737732e+10
-1.311308290839493561e+11 6.812519258529975128e+10
-1.394817249386309204e+11 5.191595446114144135e+10
-1.457781096818995056e+11 3.494201468630484009e+10
-1.499731949542065125e+11 1.746440781676602173e+10
-1.520525408254653015e+11 -2.595773188702087402e+08
-1.520316182401205750e+11 -1.797997696983177948e+10
-1.499531572630184326e+11 -3.545704241619445801e+10
-1.458844255931992798e+11 -5.246350014972586823e+10
-1.399145483892533264e+11 -6.878626084974089050e+10
-1.321519489427281494e+11 -8.422766459846794128e+10
-1.227219619358735657e+11 -9.860635106371438599e+10
-1.117646477198112793e+11 -1.117578393925832977e+11
-9.943281732909146118e+10 -1.235348952777068176e+11
-8.589026343744517517e+10 -1.338077536059795380e+11
-7.131018154596517944e+10 -1.424642553717629089e+11
-5.587375768059312439e+10 -1.494099478392207642e+11
-3.976889307697720337e+10 -1.545681876637840576e+11
-2.318903213968521118e+10 -1.578802779789521484e+11
-6.332056880502058029e+09 -1.593056622898083191e+11
1.060079130716995430e+10 -1.588221902288900452e+11
2.740600353654637909e+10 -1.564264625767539978e+11
4.387895144726362610e+10 -1.521342551281740417e+11
5.981513487470417023e+10 -1.459810126696598816e+11
7.501157312827508545e+10 -1.380223952032118835e+11
8.926838332362715149e+10 -1.283348483224489899e+11
1.023905872222821808e+11 -1.170161581234025421e+11
1.141901838651290894e+11 -1.041859381638634033e+11
1.244885180792617493e+11 -8.998598195142102051e+10
1.331189637001298370e+11 -7.458039974899836731e+10
1.399299240519922791e+11 -5.815544408596544647e+10
1.447881299472224731e+11 -4.091891574906970215e+10
1.475821866146062012e+11 -2.309903331830904388e+10
1.482262856131609497e+11 -4.942647241922637939e+09
1.466639570218461304e+11 1.328731278389155197e+10
1.428716935198400269e+11 3.131524742291175842e+10
1.368622355959795685e+11 4.885720761734804535e+10
1.286872720161087036e+11 6.562612359712918091e+10
1.184392891923065796e+11 8.133787040244502258e+10
1.062523050634056244e+11 9.571801316032164001e+10
9.230125428662693787e+10 1.085089861160327148e+11
7.679985574724459839e+10 1.194773764302882233e+11
5.999688950625856018e+10 1.284209205684545441e+11
4.217093104169178772e+10 1.351747911390785980e+11
2.362372257885046768e+10 1.396167654468614197e+11
4.672486638695018768e+09 1.416709277006390381e+11
-1.435841322587022400e+10 1.413096604522873535e+11
-3.314600103264385223e+10 1.385538149361552124e+11
-5.137693475091466522e+10 1.334710960368383331e+11
-6.875504141325067139e+10 1.261728350379908447e+11
